"COLUMN1"	"COLUMN2"	"COLUMN3"
"2151498"	"1.6.2.1"	"586304;615985;563242;7931;19;3697;441767;19;16222;91648;2165;8453;209;19;34818;2007;47930;1753;7931;19;3697;441767;19;16222;91648;2165;8453;209;19;34818;2007;47930;1753"
"577590"	"1.4.1.2"	"209854;575063;559948;6183;561;22749;6183;561;128591;496938;15783;29628;15334;208450;15034;15881;451;128591;29628;15334;94;112661;66041;425380;176315;425508;6183;561;22749;6183;561;128591;496938;15783;29628;15334;208450;15034;15881;451;128591;29628;15334;94;112661;66041;425380;176315;425508"
"1677178"	"1.12.1.2"	"12860;15298;995;180985;36;15298;456268;995;180985;36;931;15298;18305;36;2348;29994;428497;72346;29781;58996;604;636390;29781;58996;3243;995;180985;36;15298;456268;995;180985;36;931;15298;18305;36;2348;29994;428497;72346;29781;58996;604;636390;29781;58996;3243"
"1760453"	"4.2.2.3"	"26870;2628;5300;5273;54822;6016;9207;5300;5273;2628;5300;5273;54822;6016;9207;5300;5273"
"175362"	"1.4.1.3"	"629571;441328;88323;12203;56189;335;12397;380;100;12203;56189;335;12397;15881;451;62172;445232;292975;426454;316802;241239;453186;136627;12203;56189;335;12397;380;100;12203;56189;335;12397;15881;451;62172;445232;292975;426454;316802;241239;453186;136627"
"988001"	"8.1.1.4"	"426;562607;390;1753;15298;200269;390;1753;15298;390;1753;15298;200269;390;1753;15298"
"641599"	"1.9.2.1"	"532340;14976;12152;6183;14976;424018;12152;6183;14976;134661;53533;3662;755;53289;54312;7931;186;610;200772;11252;12152;6183;14976;424018;12152;6183;14976;134661;53533;3662;755;53289;54312;7931;186;610;200772;11252"
"579997"	"1.9.2.5"	"1040;527490;10697;7931;1040;37675;1040;3203;50048;13990;49196;47575;37015;24751;209631;331;26124;10638;9097;40894;264;10697;7931;1040;37675;1040;3203;50048;13990;49196;47575;37015;24751;209631;331;26124;10638;9097;40894;264"
"1476482"	"8.1.2.4"	"495166;449901;3052;1753;15298;289575;3052;1753;15298;291409;1753;15298;30491;181317;3052;1753;15298;289575;3052;1753;15298;291409;1753;15298;30491;181317"
"2205442"	"1.6.2.1"	"712109;626347;8013;66181;718;2760;158191;117;8013;66181;718;2760;57366;420110;9450;66181;718;2760;158191;117;8013;66181;718;2760;57366;420110;9450"
"225455"	"1.6.2.3"	"28916;61411;17409;7931;28916;178740;36697;3180;41063;125194;207077;178607;2861;451;17409;19;1753;28531;3004;3180;15881;451;172234;207983;6315;29620;213989;91053;29620;19;695;1676;601758;17409;7931;28916;178740;36697;3180;41063;125194;207077;178607;2861;451;17409;19;1753;28531;3004;3180;15881;451;172234;207983;6315;29620;213989;91053;29620;19;695;1676;601758"
"2018604"	"1.2.2.1"	"3697;675311;58176;3824;7931;3697;3697;3824;52784;640;11796;8414;133250;21039;72249;290;74494;167;370928;100306;238869;502006;683;304760;683;683;420;468560;178795;3824;7931;3697;3697;3824;52784;640;11796;8414;133250;21039;72249;290;74494;167;370928;100306;238869;502006;683;304760;683;683;420;468560;178795"
"1774398"	"1.10.3.2"	"584549;558388;6760;97491;113009;206764;6760;35760;24280;6927;70212;22793;1445;14241;10991;22793;453601;23970;225126;6760;97491;113009;206764;6760;35760;24280;6927;70212;22793;1445;14241;10991;22793;453601;23970;225126"
"1760303"	"1.2.2.1"	"592479;449813;692945;88205;53353;13544;415394;88205;12309;42247;4097;421383;53353;36065;3357;13544;2861;46925;17838;47987;792;175123;6128;2861;508305;4986;1252;2348;45535;181993;1014;3231;40075;88205;53353;13544;415394;88205;12309;42247;4097;421383;53353;36065;3357;13544;2861;46925;17838;47987;792;175123;6128;2861;508305;4986;1252;2348;45535;181993;1014;3231;40075"
"1928681"	"4.1.1.1"	"522543;45142;8958;118043;45142;5300;5273;174225;434;470;501365;32471;439245;178100;117965;287101;45142;8958;118043;45142;5300;5273;174225;434;470;501365;32471;439245;178100;117965;287101"
"788459"	"1.6.2.1"	"2760;374577;125341;48094;13970;8013;125341;3824;62274;3015;334;80183;792;5645;11252;29673;2661;33824;8013;28916;3824;48094;13970;8013;28281;451;2760;60774;519;19059;22542;482875;20176;21039;51521;16350;489623;416874;19;48094;13970;8013;125341;3824;62274;3015;334;80183;792;5645;11252;29673;2661;33824;8013;28916;3824;48094;13970;8013;28281;451;2760;60774;519;19059;22542;482875;20176;21039;51521;16350;489623;416874;19"
"1774416"	"1.6.2.1"	"521841;601585;19;661;76462;76462;2085;3824;12203;8013;19059;209;19;14483;50048;661;76462;15881;451;328810;2062;87714;19;661;76462;76462;2085;3824;12203;8013;19059;209;19;14483;50048;661;76462;15881;451;328810;2062;87714"
"499412"	"8.1.2.4"	"63541;15298;516343;368;5520;32327;15298;309809;368;5520;32327;15298;368;5520;32327;15298;309809;368;5520;32327;15298"
"458026"	"1.4.2.4"	"134231;673391;182612;12152;6183;3203;4769;12152;6183;3203;30825;26124;451;248763;1398;489;182612;26460;162881;43316;161095;39008;12152;6183;3203;4769;12152;6183;3203;30825;26124;451;248763;1398;489;182612;26460;162881;43316;161095;39008"
"562600"	"1.4.1.13"	"651790;516569;107488;1852;636390;561;12144;369803;4077;91034;42686;41865;107930;539;57836;107488;12152;1852;636390;22542;2520;561;162709;15881;539;571;467038;136072;107488;1852;636390;561;12144;369803;4077;91034;42686;41865;107930;539;57836;107488;12152;1852;636390;22542;2520;561;162709;15881;539;571;467038;136072"
"752839"	"8.1.2.5"	"689493;125981;121230;180985;6112;80893;121230;180985;11855;121230;180985;6112;80893;121230;180985;11855"
"744865"	"1.12.4.5"	"582936;42204;303065;562;18285;27462;303065;562;8453;18285;9207;36169;41889;6430;42204;303065;562;18285;27462;303065;562;8453;18285;9207;36169;41889;6430;42204"
"879349"	"1.1.4.1"	"232383;34798;17409;34798;58996;182;100410;17409;34798;58996;182;20176;30095;20170;19685;17409;34798;58996;182;100410;17409;34798;58996;182;20176;30095;20170;19685"
"2105348"	"1.2.1"	"651364;589538;6183;46073;129891;2003;640;11796;8414;12178;2003;43099;1014;2083;14583;9207;8108;6183;46073;6183;46073;129891;2003;640;11796;8414;12178;2003;43099;1014;2083;14583;9207;8108;6183;46073"
"1622139"	"1.2.2.5"	"16222;297;27425;16222;7165;297;1014;26823;14583;9207;27425;16222;21039;297;27425;16222;7165;297;1014;26823;14583;9207;27425;16222;21039"
"550009"	"1.4.8.1"	"585556;625539;10697;13;3572;5300;5273;10697;13;3572;5300;5273"
"1774554"	"1.9.2.5"	"538583;520367;176174;43604;11647;1040;161632;3824;1063;1040;26306;182;43604;11647;27425;1040;43604;11647;1040;161632;3824;1063;1040;26306;182;43604;11647;27425;1040"
"925715"	"1.1.4.2"	"112129;699963;3824;16346;37919;2261;19326;76293;3824;16346;37919;2261;25838;16346;37919;31478;19326;76293;117940;3824;16346;37919;2169;253299;347798;57836;182;201511;3824;2345;1353;177645;206075;6213;10534;19685;3824;16346;37919;2261;19326;76293;3824;16346;37919;2261;25838;16346;37919;31478;19326;76293;117940;3824;16346;37919;2169;253299;347798;57836;182;201511;3824;2345;1353;177645;206075;6213;10534;19685"
"1774968"	"1.2.2.1"	"5449;561071;28487;10697;3697;5449;7304;10697;3697;21039;451;433488;56189;8440;118084;12160;133804;10697;42195;203999;10697;3697;5449;7304;10697;3697;21039;451;433488;56189;8440;118084;12160;133804;10697;42195;203999"
"349075"	"1.6.2.1"	"8013;695775;14;163059;204874;10638;251380;631;497336;497434;672;495030;93;14;163059;36103;204874;14;163059;204874;10638;251380;631;497336;497434;672;495030;93;14;163059;36103;204874"
"281923"	"4.2.1.1"	"773;3824;773;79510;2628;197851;50852;773;12632;3572;14583;9207;5300;5273;3824;773;773;23522;17302;79510;2628;56690;3787;3824;773;79510;2628;197851;50852;773;12632;3572;14583;9207;5300;5273;3824;773;773;23522;17302;79510;2628;56690;3787"
"1280286"	"1.6.2.1"	"8013;7931;8013;8013;32425;19;1753;53362;451;18180;44964;2007;47930;34818;75;19;867;47930;356;34818;234234;45948;19;64567;108350;8987;7931;8013;8013;32425;19;1753;53362;451;18180;44964;2007;47930;34818;75;19;867;47930;356;34818;234234;45948;19;64567;108350;8987"
"784685"	"1.6.2.1"	"8013;552105;7931;19;16222;15309;17752;281;19;16222;57;10638;25879;512375;267176;111870;428633;286399;441407;13409;451;28531;487874;451;102306;179225;102745;19;16222;7931;19;16222;15309;17752;281;19;16222;57;10638;25879;512375;267176;111870;428633;286399;441407;13409;451;28531;487874;451;102306;179225;102745;19;16222"
"225526"	"1.6.2.1"	"8013;675700;7931;8013;8013;10638;239183;13416;101595;8013;15881;35863;2007;47930;47529;19;34818;180698;16350;239183;13416;318530;2007;47930;584;209;8013;44718;47529;636390;2007;47930;584;209;8013;44718;113100;13970;19;16350;636390;7931;8013;8013;10638;239183;13416;101595;8013;15881;35863;2007;47930;47529;19;34818;180698;16350;239183;13416;318530;2007;47930;584;209;8013;44718;47529;636390;2007;47930;584;209;8013;44718;113100;13970;19;16350;636390"
"618905"	"8.1.4.2"	"155859;573235;9971;1387;974;402524;2245;1670;9971;1387;974;9971;1387;974;402524;2245;1670;9971;1387;974"
"556005"	"1.11.3.4"	"214487;22256;214487;37005;26833;214487;494204;180985;37005;5060;4334;107119;319246;35374;33067;18059;327789;16541;26273;46925;214487;37005;26833;214487;494204;180985;37005;5060;4334;107119;319246;35374;33067;18059;327789;16541;26273;46925"
"1774449"	"1.5.3.2"	"520202;47145;18305;35374;117894;11252;188558;157029;6183;15471;14878;6378;2184;77713;35639;37888;458796;87759;15201;14583;9207;5614;12178;2536;14241;10991;4385;8044;44964;7839;30668;12178;35760;107968;6927;37888;199870;35374;7721;14583;9207;5614;18305;35374;117894;11252;188558;157029;6183;15471;14878;6378;2184;77713;35639;37888;458796;87759;15201;14583;9207;5614;12178;2536;14241;10991;4385;8044;44964;7839;30668;12178;35760;107968;6927;37888;199870;35374;7721;14583;9207;5614"
"1774772"	"1.7.1.1"	"698939;278002;12152;11730;1730;12152;11730;37717;610;937;2887;71940;80509;2222;117219;11730;430732;34575;11128;435154;112162;134986;36361;147976;35639;3038;246846;178100;37530;574;1550;3348;215;448605;610;11730;1730;12152;11730;1730;12152;11730;37717;610;937;2887;71940;80509;2222;117219;11730;430732;34575;11128;435154;112162;134986;36361;147976;35639;3038;246846;178100;37530;574;1550;3348;215;448605;610;11730;1730"
"569318"	"1.7.1.4"	"481823;36361;695999;12152;11128;435154;12253;12152;11128;435154;12253;19991;34376;7721;134548;16541;42427;70621;73616;21039;81990;36361;139620;287335;6729;42743;11128;112115;326413;11128;36361;537561;4369;12152;11128;435154;12253;12152;11128;435154;12253;19991;34376;7721;134548;16541;42427;70621;73616;21039;81990;36361;139620;287335;6729;42743;11128;112115;326413;11128;36361;537561;4369"
"572485"	"4.2.10.4"	"8631;681030;15250;22787;5300;5273;1612;15250;22787;3572;226066;339707;14583;9207;5300;5273;15250;22787;5300;5273;1612;15250;22787;3572;226066;339707;14583;9207;5300;5273"
"2099265"	"1.4.1.5"	"299;8923;6430;1191;16868;50800;561;1040;1550;300821;101272;1014;36169;2222;6430;3143;150;4824;1191;16868;3143;150;540523;8923;6430;1191;16868;50800;561;1040;1550;300821;101272;1014;36169;2222;6430;3143;150;4824;1191;16868;3143;150;540523;8923"
"645054"	"4.2.1.1"	"8365;773;37109;8365;5300;5273;8365;98401;46683;174360;6183;773;17686;297417;4489;79699;485388;8453;423878;509718;448379;773;37109;8365;5300;5273;8365;98401;46683;174360;6183;773;17686;297417;4489;79699;485388;8453;423878;509718;448379"
"155450"	"4.2.4.5"	"334785;1267;996;1267;17686;334785;503603;253387;307614;5300;5273;1267;17686;334785;503603;253387;307614;5300;5273"
"601528"	"8.1.2.3"	"353993;9450;35127;16620;11855;426327;35127;16620;11855;35127;16620;11855;426327;35127;16620;11855"
"516096"	"1.5.3.8"	"615079;328049;719;12591;392898;328049;719;16719;64043;12591;328049;719;12591;392898;328049;719;16719;64043;12591"
"2105344"	"8.1.4.2"	"30404;974;437284;30404;534;931;974;30404;974;437284;30404;534;931;974"
"945495"	"1.6.2.2"	"8013;108350;16222;4081;795;4697;1702;730;1702;681;32169;584;730;606;108350;16222;87904;30825;28531;58628;59905;429;19;108350;16222;4081;795;4697;1702;730;1702;681;32169;584;730;606;108350;16222;87904;30825;28531;58628;59905;429;19"
"588638"	"1.6.2.2"	"550895;503;601643;12180;150;3824;3047;503699;503;601643;233275;101650;3824;145822;11050;119136;20508;724;461081;1014;8327;14583;9207;3824;41791;77277;26823;5805;519;1014;12757;3572;9207;503;601643;12180;150;3824;3047;503699;503;601643;233275;101650;3824;145822;11050;119136;20508;724;461081;1014;8327;14583;9207;3824;41791;77277;26823;5805;519;1014;12757;3572;9207"
"1522504"	"1.6.2.4"	"583185;1417;17465;17409;937;22638;112924;17409;937;22638;10638;1417;17465;20176;297;72346;1585;3110;180985;314916;17409;937;22638;112924;17409;937;22638;10638;1417;17465;20176;297;72346;1585;3110;180985;314916"
"621735"	"1.6.2.1"	"8013;583243;8013;1040;125553;45877;745;415;3432;102865;1040;196320;158259;1040;1822;4671;44964;75685;46382;19;28531;19;10638;8013;1040;125553;45877;745;415;3432;102865;1040;196320;158259;1040;1822;4671;44964;75685;46382;19;28531;19;10638"
"2105345"	"8.1.4.2"	"30404;974;67477;30404;534;931;974;30404;974;67477;30404;534;931;974"
"1351469"	"1.6.2.2"	"666150;666128;562;36;68789;79365;562;36;68789;68789;33824;8013;10638;115147;405787;1970;83490;29620;59905;562;36;68789;79365;562;36;68789;68789;33824;8013;10638;115147;405787;1970;83490;29620;59905"
"385562"	"8.2.4.2"	"545006;685036;8275;406;26570;50650;5300;5273;8275;406;26570;50650;5300;5273;8275;406;26570;50650;5300;5273;8275;406;26570;50650;5300;5273"
"632290"	"8.1.1.3"	"518807;539217;3052;3572;22158;29250;3052;2083;14583;9207;8108;3052;1927;11855;111622;16541;71272;2161;18059;159165;433632;16541;65878;26570;39829;21098;2628;26570;46925;25596;1753;11855;3052;3572;22158;29250;3052;2083;14583;9207;8108;3052;1927;11855;111622;16541;71272;2161;18059;159165;433632;16541;65878;26570;39829;21098;2628;26570;46925;25596;1753;11855"
"2105338"	"8.1.4.2"	"30404;974;174439;30404;534;931;974;30404;974;174439;30404;534;931;974"
"2105339"	"8.1.4.2"	"30404;974;27630;30404;534;931;974;30404;974;27630;30404;534;931;974"
"1774780"	"1.7.1.4"	"553358;278002;698589;12152;11128;435154;1730;12152;11128;435154;1730;4487;54091;34575;11128;97659;112162;1518;23970;12152;34376;3015;22674;32425;2348;5619;3697;21039;125943;11128;125943;11128;12152;11128;435154;1730;12152;11128;435154;1730;4487;54091;34575;11128;97659;112162;1518;23970;12152;34376;3015;22674;32425;2348;5619;3697;21039;125943;11128;125943;11128"
"1774783"	"1.7.1.1"	"679032;53270;12152;34376;3015;4158;458102;12152;34376;3015;4158;32425;2348;5619;3697;61094;251406;205126;17416;2846;35865;195409;53270;2206;11128;59402;26747;1383;34376;463;7037;2123;36361;11730;537561;12550;12152;34376;3015;4158;458102;12152;34376;3015;4158;32425;2348;5619;3697;61094;251406;205126;17416;2846;35865;195409;53270;2206;11128;59402;26747;1383;34376;463;7037;2123;36361;11730;537561;12550"
"1329297"	"1.7.1.3"	"626724;118333;2123;24409;287489;3824;118333;2123;18567;24409;10480;144504;113737;30509;79662;2184;118333;2123;24409;287489;3824;118333;2123;18567;24409;10480;144504;113737;30509;79662;2184"
"639440"	"1.4.1.4"	"401674;138274;586019;12152;6183;561;17693;12152;6183;561;454785;125;5100;425764;32169;330949;551;111109;60774;21206;53533;551;755;125;755;12152;6183;561;17693;12152;6183;561;454785;125;5100;425764;32169;330949;551;111109;60774;21206;53533;551;755;125;755"
"628623"	"1.4.2.2"	"100947;563374;120504;12203;6183;3203;12683;12203;6183;3203;67134;2245;1670;132878;127582;271;1045;300432;73778;291231;3147;421467;38276;60765;93;90168;12203;6183;3203;12683;12203;6183;3203;67134;2245;1670;132878;127582;271;1045;300432;73778;291231;3147;421467;38276;60765;93;90168"
"1869430"	"1.4.2.1"	"137046;689139;12203;6183;3203;120504;12203;6183;3203;1370;10638;12095;7443;7544;10857;3971;4856;12203;6183;3203;120504;12203;6183;3203;1370;10638;12095;7443;7544;10857;3971;4856"
"2105331"	"1.13.4.1"	"1205;13544;79687;37898;13544;466398;79687;37898;13544;79687;37898;13544;466398;79687;37898;13544"
"572527"	"8.2.5.2"	"143159;170564;144896;170564;180985;5300;5273;170564;180985;44121;1348;45324;143159;170564;5300;1348;45324;37019;30722;8676;37271;42798;534;42600;892;11071;35760;3824;6197;14241;292377;415336;2184;1348;7107;7721;143159;170564;144896;170564;180985;5300;5273;170564;180985;44121;1348;45324;143159;170564;5300;1348;45324;37019;30722;8676;37271;42798;534;42600;892;11071;35760;3824;6197;14241;292377;415336;2184;1348;7107;7721"
"744838"	"1.1.2.6"	"633269;3742;20760;3742;422764;3824;472;20760;3742;20760;3742;422764;3824;472;20760;3742"
"1837210"	"1.4.2.4"	"97714;174;4877;3528;1192;8552;10697;3203;18243;294781;77244;12152;10697;26823;15881;451;97714;308646;1828;4877;3528;1192;8552;10697;3203;18243;294781;77244;12152;10697;26823;15881;451;97714;308646;1828"
"444058"	"1.4.2.4"	"20663;342525;625530;10697;708;3203;20663;342525;10697;708;3203;46868;13;347226;2432;46411;16933;10697;708;3203;20663;342525;10697;708;3203;46868;13;347226;2432;46411;16933"
"2105340"	"8.1.4.2"	"30404;974;173757;30404;534;931;974;30404;974;173757;30404;534;931;974"
"653808"	"1.5.2.2"	"67859;69773;6183;228;26606;67859;6183;228;26606;6183;228;26606;67859;6183;228;26606"
"1266564"	"1.6.2.4"	"635060;29781;596970;87807;8252;87807;8252;34575;1267;90887;64163;196759;29781;143663;519;17327;53362;29781;451;58363;46382;47411;416270;47411;1348;207134;20176;46382;12178;136131;85178;20176;46382;27561;125;9434;604;26306;14483;87807;8252;87807;8252;34575;1267;90887;64163;196759;29781;143663;519;17327;53362;29781;451;58363;46382;47411;416270;47411;1348;207134;20176;46382;12178;136131;85178;20176;46382;27561;125;9434;604;26306;14483"
"894062"	"1.6.2.1"	"8013;575556;313877;9207;18285;102175;8013;313877;9207;18285;3824;7931;681;28442;519;41058;3824;402210;12689;519;41058;467540;519;41058;124194;3824;426;2751;180985;4332;681;426;22542;158295;28531;636390;313877;9207;18285;102175;8013;313877;9207;18285;3824;7931;681;28442;519;41058;3824;402210;12689;519;41058;467540;519;41058;124194;3824;426;2751;180985;4332;681;426;22542;158295;28531;636390"
"1528881"	"1.6.2.1"	"8013;584866;7931;8013;484296;5933;8013;10638;148056;23679;937;19;12397;307476;19685;28281;107897;64587;2007;47930;1753;34818;85243;412073;19;148056;23679;7931;8013;484296;5933;8013;10638;148056;23679;937;19;12397;307476;19685;28281;107897;64587;2007;47930;1753;34818;85243;412073;19;148056;23679"
"1480460"	"1.6.2.1"	"584867;608079;307476;19685;465040;19;16222;15881;451;132754;53703;430732;5348;74147;76462;478587;333082;307476;19685;465040;19;16222;15881;451;132754;53703;430732;5348;74147;76462;478587;333082"
"556014"	"1.6.2.1"	"8013;516849;572829;6183;8013;131266;15309;439640;18304;2165;19;45398;15881;451;45950;5645;57043;485;41791;202461;47930;103145;34818;817;1016;937;87610;19;414575;6183;8013;131266;15309;439640;18304;2165;19;45398;15881;451;45950;5645;57043;485;41791;202461;47930;103145;34818;817;1016;937;87610;19;414575"
"2231733"	"1.6.2.1"	"8013;420900;681482;7931;8013;328810;328810;2486;19;32169;2007;47930;36169;16222;451724;90013;32169;19;451;90461;206272;34818;2007;47930;7931;8013;328810;328810;2486;19;32169;2007;47930;36169;16222;451724;90013;32169;19;451;90461;206272;34818;2007;47930"
"379334"	"1.6.2.1"	"695267;12203;7931;8013;48646;19;16222;34575;125744;209;19;295603;4804;20176;125420;64587;47930;103145;237252;34818;937;79951;451;12203;7931;8013;48646;19;16222;34575;125744;209;19;295603;4804;20176;125420;64587;47930;103145;237252;34818;937;79951;451"
